period,NG_Power_Gen,NG_Seasonal_Power_Gen,NG_Commercial_Usage,NG_Vehicle_Fuel_Usage,NG_Delivery_Usage,NG_Industrial_Usage,NG_Residential_Usage,Heating_Days,Cooling_Days,NG_Gross_Withdrawls,EAST_NG_Storage_BCF,Storage_t1,Storage_t2,Storage_4Wk_Avg,Heating_Days_4Wk_Avg,Cooling_Days_4Wk_Avg
2022-02-25,612.7448979591837,-11.598730106591074,241.9183673469388,3.5357142857142856,1418.0357142857142,143.71428571428572,416.11734693877554,455.2857142857143,6.285714285714286,4917.658163265307,358,396.0,435.0,418.5,535.7857142857143,2.6428571428571432
2022-03-04,548.20395421436,-13.376062353896032,187.62122788761707,3.192507804370448,1134.4599375650364,114.738813735692,280.6951092611863,515.1428571428571,3.4285714285714284,4451.04266389178,317,358.0,396.0,376.5,508.3571428571428,3.25
2022-03-11,548.20395421436,-15.153394601200988,187.62122788761707,3.192507804370448,1134.4599375650364,114.738813735692,280.6951092611863,356.57142857142856,10.857142857142858,4451.04266389178,290,317.0,358.0,340.25,458.07142857142856,5.7857142857142865
2022-03-18,548.20395421436,-14.655038609804624,187.62122788761707,3.192507804370448,1134.4599375650364,114.738813735692,280.6951092611863,360.1428571428572,4.571428571428571,4451.04266389178,268,290.0,317.0,308.25,421.78571428571433,6.285714285714286
2022-03-25,548.20395421436,-12.94401370487548,187.62122788761707,3.192507804370448,1134.4599375650364,114.738813735692,280.6951092611863,273.0,6.571428571428571,4451.04266389178,268,268.0,290.0,285.75,376.2142857142858,6.357142857142858
2022-04-01,589.9644444444444,-11.232988799946334,138.28444444444446,3.2977777777777777,1033.8933333333332,112.96444444444444,189.37777777777777,393.8571428571428,5.428571428571429,4605.1466666666665,241,268.0,268.0,266.75,345.8928571428571,6.857142857142857
2022-04-08,589.9644444444444,-9.52196389501719,138.28444444444446,3.2977777777777777,1033.8933333333332,112.96444444444444,189.37777777777777,298.42857142857144,9.714285714285714,4605.1466666666665,229,241.0,268.0,251.5,331.3571428571429,6.571428571428571
2022-04-15,589.9644444444444,-7.703169558413124,138.28444444444446,3.2977777777777777,1033.8933333333332,112.96444444444444,189.37777777777777,209.14285714285717,13.285714285714286,4605.1466666666665,238,229.0,241.0,244.0,293.60714285714283,8.75
2022-04-22,589.9644444444444,-5.989702977093977,138.28444444444446,3.2977777777777777,1033.8933333333332,112.96444444444444,189.37777777777777,269.1428571428572,9.285714285714286,4605.1466666666665,238,238.0,229.0,236.5,292.64285714285717,9.428571428571429
2022-04-29,589.9644444444444,-4.276236395774824,138.28444444444446,3.2977777777777777,1033.8933333333332,112.96444444444444,189.37777777777777,202.14285714285717,19.142857142857142,4605.1466666666665,253,238.0,238.0,239.5,244.71428571428575,12.857142857142858
2022-05-06,685.9562955254944,-2.562769814455681,97.67741935483872,3.192507804370448,987.8709677419356,100.33298647242457,100.7159209157128,149.0,32.142857142857146,4496.274713839751,274,253.0,238.0,250.75,207.3571428571429,18.464285714285715
2022-05-13,685.9562955254944,-0.849303233136535,97.67741935483872,3.192507804370448,987.8709677419356,100.33298647242457,100.7159209157128,125.0,17.0,4496.274713839751,296,274.0,253.0,265.25,186.3214285714286,19.392857142857146
2022-05-20,685.9562955254944,2.8794731936734754,97.67741935483872,3.192507804370448,987.8709677419356,100.33298647242457,100.7159209157128,41.71428571428572,68.57142857142857,4496.274713839751,325,296.0,274.0,287.0,129.46428571428572,34.21428571428571
2022-05-27,685.9562955254944,6.392951437700095,97.67741935483872,3.192507804370448,987.8709677419356,100.33298647242457,100.7159209157128,38.85714285714285,80.42857142857143,4496.274713839751,345,325.0,296.0,310.0,88.64285714285714,49.535714285714285
2022-06-03,802.2222222222223,10.419641001611302,89.49333333333334,3.2977777777777777,1063.64,102.92444444444445,65.70222222222222,16.285714285714285,105.71428571428572,4640.475555555556,376,345.0,325.0,335.5,55.464285714285715,67.92857142857143
2022-06-10,802.2222222222223,14.446330565522503,89.49333333333334,3.2977777777777777,1063.64,102.92444444444445,65.70222222222222,20.714285714285715,70.28571428571429,4640.475555555556,407,376.0,345.0,363.25,29.392857142857142,81.25
2022-06-17,802.2222222222223,17.456078694569374,89.49333333333334,3.2977777777777777,1063.64,102.92444444444445,65.70222222222222,6.714285714285714,137.42857142857142,4640.475555555556,430,407.0,376.0,389.5,20.64285714285714,98.46428571428572
2022-06-24,802.2222222222223,19.98954032444014,89.49333333333334,3.2977777777777777,1063.64,102.92444444444445,65.70222222222222,33.42857142857143,79.42857142857143,4640.475555555556,461,430.0,407.0,418.5,19.285714285714285,98.21428571428572
2022-07-01,885.1196670135276,22.52300195431089,88.2372528616025,3.192507804370448,1137.315296566077,102.00624349635795,58.76378772112384,1.5714285714285714,139.14285714285714,4554.980228928199,482,461.0,430.0,445.0,15.607142857142858,106.57142857142857
2022-07-08,885.1196670135276,25.05646358418165,88.2372528616025,3.192507804370448,1137.315296566077,102.00624349635795,58.76378772112384,1.5714285714285714,168.42857142857142,4554.980228928199,501,482.0,461.0,468.5,10.821428571428573,131.10714285714286
2022-07-15,885.1196670135276,26.62333008707956,88.2372528616025,3.192507804370448,1137.315296566077,102.00624349635795,58.76378772112384,2.4285714285714284,145.85714285714286,4554.980228928199,521,501.0,482.0,491.25,9.75,133.21428571428572
2022-07-22,885.1196670135276,26.251364038785688,88.2372528616025,3.192507804370448,1137.315296566077,102.00624349635795,58.76378772112384,0.0,218.57142857142856,4554.980228928199,532,521.0,501.0,509.0,1.3928571428571428,168.0
2022-07-29,885.1196670135276,25.879397990491807,88.2372528616025,3.192507804370448,1137.315296566077,102.00624349635795,58.76378772112384,0.1428571428571428,216.0,4554.980228928199,549,532.0,521.0,525.75,1.0357142857142856,187.21428571428572
2022-08-05,871.7627471383975,25.507431942197936,81.0156087408949,3.192507804370448,1109.1321540062434,106.26430801248698,46.88865764828304,0.1428571428571428,205.7142857142857,4529.519250780437,564,549.0,532.0,541.5,0.6785714285714285,196.53571428571428
2022-08-12,871.7627471383975,25.135465893904065,81.0156087408949,3.192507804370448,1109.1321540062434,106.26430801248698,46.88865764828304,0.8571428571428571,222.8571428571429,4529.519250780437,571,564.0,549.0,554.0,0.2857142857142857,215.78571428571428
